index,Name,Time,Store,Comment
123658,VerifiedShopper,6/30/22,Walmart,grade very happy online grocery shopping experience walmart
123659,VerifiedShopper,6/30/22,Walmart,yes occasionally something miss order
123660,VerifiedShopper,6/30/22,Walmart,quick phone call customer service credit back quickly
123661,VerifiedShopper,6/30/22,Walmart,arrive pick order check online app via phone easy
123662,VerifiedShopper,6/30/22,Walmart,grocery
123663,VerifiedShopper,6/30/22,Walmart,ler always pleasant polite
123664,VerifiedShopper,6/30/22,Walmart,love convenience shop online night pick order next day plus not impulse shop online great service
123665,VerifiedShopper,6/30/22,Walmart,grade
181581,Melanie,7/13/18,Walmart,go supermarket think checkout would open no trolley checkout closed everyone express checkout self service open top take someone customer care serve person checkout make sure trolley put back no one else could serve ask go put checkout not ask would not put one
181582,Melanie,7/13/18,Walmart,when people full trolley
181583,Melanie,7/13/18,Walmart,go customer care ask speak manger assistant manger
181584,Melanie,7/13/18,Walmart,rea could not even bother come speak seem much ask time call come customer service put
181585,Melanie,7/13/18,Walmart,head office
161797,Jerry Swafford,7/13/20,Walmart,order emergency fm radio
161798,Jerry Swafford,7/13/20,Walmart,get small red plastic comb
161799,Jerry Swafford,7/13/20,Walmart,expensive comb ever
161801,Lynn Mantel,7/13/20,Walmart,several time try cancel order
161802,Lynn Mantel,7/13/20,Walmart,last time cancel min place
161803,Lynn Mantel,7/13/20,Walmart,two day later min phone walmart still not refund money base horrible past experience happen deliver
161804,Lynn Mantel,7/13/20,Walmart,take store return tell not return store level
161805,Lynn Mantel,7/13/20,Walmart,contact seller dicke around least email back forth try weasel return policy
161806,Lynn Mantel,7/13/20,Walmart,walmart go hell
161807,Lynn Mantel,7/13/20,Walmart,customer service outrageously incompetent
161808,Lynn Mantel,7/13/20,Walmart,spend hour hold just try get refund
161809,Lynn Mantel,7/13/20,Walmart,no never use walmart
161810,Lynn Mantel,7/13/20,Walmart,com
161812,carolyn ONLY titherington,7/13/20,Walmart,send code good high price even bad try peel expiration date label one
161813,carolyn ONLY titherington,7/13/20,Walmart,leave one
161816,carolyn ONLY titherington,7/13/20,Walmart,code food not good nor dinge
161817,carolyn ONLY titherington,7/13/20,Walmart,not item stock say not make wait stuff long
161819,cindy bushnell,7/13/20,Walmart,order register cover long walmart
161820,cindy bushnell,7/13/20,Walmart,com send two package
161821,cindy bushnell,7/13/20,Walmart,problem wasn not put package problem package
161822,cindy bushnell,7/13/20,Walmart,time too big stuff order imagine imagine filler take completely fill box
161823,cindy bushnell,7/13/20,Walmart,really ridiculous stuck getting rid
161824,cindy bushnell,7/13/20,Walmart,thank alot walmart
161825,cindy bushnell,7/13/20,Walmart,com shipping
161832,Paul Rock,7/13/20,Walmart,walmart security front door enforce facial covering feel safe
161833,Paul Rock,7/13/20,Walmart,not security guard not wear properly not instruct proper way wear one frim management barely cover mouth nostril flare yap customer set example proper way cover face instead thank comment continue yap customer expose possible droplet come nose half employee still mask droop around chin well shopper
161834,Paul Rock,7/13/20,Walmart,not ask wear properly become bad guy mind business customer tell reply hope enjoy covid hospital stay
161835,TJ J,7/13/20,Walmart,middle coin shortage walmart not accept coin payment
161836,TJ J,7/13/20,Walmart,please explain help coin flow economy
161837,TJ J,7/13/20,Walmart,idiot come idea
161838,Michael Smith,7/13/20,Walmart,bad customer service anywhere
161839,Michael Smith,7/13/20,Walmart,buy lawnmower battery
161840,Michael Smith,7/13/20,Walmart,not keep charge even mower
161841,Michael Smith,7/13/20,Walmart,access receipt iphone app start return bring customer service
161842,Michael Smith,7/13/20,Walmart,scan tell battery need bring auto
161843,Michael Smith,7/13/20,Walmart,bring auto not know scan
161844,Michael Smith,7/13/20,Walmart,wait minute supervisor not help either
161845,Michael Smith,7/13/20,Walmart,call customer service explain transfer store customer relation
161846,Michael Smith,7/13/20,Walmart,not help app problem transfer back customer service
161847,Michael Smith,7/13/20,Walmart,try call store line ring hang
161848,Michael Smith,7/13/20,Walmart,walmart hire incompetent people not process simple return defective product
161849,Michael Smith,7/13/20,Walmart,shop risk
161850,Michael Smith,7/13/20,Walmart,just steal
161851,Michael Smith,7/13/20,Walmart,refuse help
161852,Michael Smith,7/13/20,Walmart,thank god not television
92850,Ian B.,7/13/2018,Amazon Go,great concept very accurate count item send receipt
92853,Ian B.,7/13/2018,Amazon Go,food quality poor
92855,Ian B.,7/13/2018,Amazon Go,get decent taste item shelf great success
90433,Chelsea L.,7/13/2021,Amazon Go,genuinely not remember place could use palm walk
90434,Chelsea L.,7/13/2021,Amazon Go,assume one
90435,Chelsea L.,7/13/2021,Amazon Go,really conflict
90436,Chelsea L.,7/13/2021,Amazon Go,hate amazon ruin local small business
90437,Chelsea L.,7/13/2021,Amazon Go,concept brilliant
90438,Chelsea L.,7/13/2021,Amazon Go,no wait
90439,Chelsea L.,7/13/2021,Amazon Go,love technology
90440,Chelsea L.,7/13/2021,Amazon Go,also still bit creep
90441,Chelsea L.,7/13/2021,Amazon Go,register palm just cell phone number credit card yet somehow amazon connect information prime account
90442,Chelsea L.,7/13/2021,Amazon Go,not consent
90443,Chelsea L.,7/13/2021,Amazon Go,god smart
90444,Chelsea L.,7/13/2021,Amazon Go,pretty cool convenience store
90445,Chelsea L.,7/13/2021,Amazon Go,pricey
90446,Chelsea L.,7/13/2021,Amazon Go,tourist consider get seattle chocolate
90447,Chelsea L.,7/13/2021,Amazon Go,price everywhere else pretty expensive
90448,Chelsea L.,7/13/2021,Amazon Go,whole food seatac airport
90449,Chelsea L.,7/13/2021,Amazon Go,would like bring attention brian review since apparently food quality selection go
90450,Chelsea L.,7/13/2021,Amazon Go,also use highlight local food instead amazon br
90454,Chelsea L.,7/13/2021,Amazon Go,amazon please well corporate responsibility
145380,Stephen,7/13/21,Walmart,several time order item walmart
145381,Stephen,7/13/21,Walmart,com third party seller find week wait not item ship wrong address just lose item altogether
145382,Stephen,7/13/21,Walmart,walmart need careful hookup
145383,Stephen,7/13/21,Walmart,seller terrible
145385,Rimpie,7/13/21,Walmart,get notification say order walmart deliver right door no package
145386,Rimpie,7/13/21,Walmart,day later say got misplace transit
145387,Rimpie,7/13/21,Walmart,get refund back
145388,Rimpie,7/13/21,Walmart,never waste time order stuff walmart online
145389,Rimpie,7/13/21,Walmart,really suck especially give false information package deliver wasn
145390,Rimpie,7/13/21,Walmart,disappointing
145391,Angela Fox,7/13/21,Walmart,guess no long go shop order online walmart
145392,Angela Fox,7/13/21,Walmart,last order just go completely wrong first order dresser one just got completely lose transit yes walmart send another one
145393,Angela Fox,7/13/21,Walmart,finally get order take almost week get damage transit
145394,Angela Fox,7/13/21,Walmart,very disappointing
145395,Angela Fox,7/13/21,Walmart,second order drawer storage wheel mother medical supply deliver entire bend damage
145396,Angela Fox,7/13/21,Walmart,seriously last final order ever walmart lose fedex say deliver
145397,Angela Fox,7/13/21,Walmart,item not deliver beyond frustrated point
145398,Angela Fox,7/13/21,Walmart,would think large corporation last almost two year people order online would well system place
145399,Angela Fox,7/13/21,Walmart,want stuff pay
145400,Steve Swafford,7/13/21,Walmart,never receive order multiple tries
145401,Steve Swafford,7/13/21,Walmart,they keep money since need badly
145402,Steve Swafford,7/13/21,Walmart,shop amazon good service
145404,James Seidelman,7/13/21,Walmart,walmart no long ship product rural america
145409,James Seidelman,7/13/21,Walmart,time boycott
145414,Susan King,7/13/21,Walmart,horrible place order representative neither underst
145415,Susan King,7/13/21,Walmart,nor speak english give part order wrong
145416,Susan King,7/13/21,Walmart,try call customer service three time might well bang head brick wall
145417,Susan King,7/13/21,Walmart,never life frustrated ask speak supervisor refuse busy
145418,Susan King,7/13/21,Walmart,no wonder walmart need get act together
145420,Qgj Modeling agency,7/13/21,Walmart,qgj modeling agency bring stroller not recieve
145421,Qgj Modeling agency,7/13/21,Walmart,list long everything else receive just not stroller
145422,Qgj Modeling agency,7/13/21,Walmart,don want refund
145423,Qgj Modeling agency,7/13/21,Walmart,just would like stroller
145424,Qgj Modeling agency,7/13/21,Walmart,mishap would like several item free
145425,Qgj Modeling agency,7/13/21,Walmart,page not say deliver item not deliver
123123,Richard,7/13/22,Walmart,shop walmart regularly
123124,Richard,7/13/22,Walmart,today need item
123125,Richard,7/13/22,Walmart,receive sticker shock hit
123126,Richard,7/13/22,Walmart,aisle
123127,Richard,7/13/22,Walmart,price jump overnight
123128,Richard,7/13/22,Walmart,think inflation just
123129,Richard,7/13/22,Walmart,yes see everything go lately
123130,Richard,7/13/22,Walmart,just way inflation
123131,Richard,7/13/22,Walmart,could give employee way too much raise little
123132,Richard,7/13/22,Walmart,maybe put new neon signage outside store
123135,Richard,7/13/22,Walmart,use work sign company know expense involve
123136,Richard,7/13/22,Walmart,maybe several br
123137,Richard,7/13/22,Walmart,new cart corral end parking lot wait replace perfectly usable one already
123138,Richard,7/13/22,Walmart,oh also use welder know cost material labor thing
123139,Richard,7/13/22,Walmart,not just inflation drive price
123140,Richard,7/13/22,Walmart,frivolous unnecessary crap
123142,Christine Harbacheck,7/13/22,Walmart,order not fill ask irresponsible driver know nothing lame mumble excuse call customer service yes tracking say min
123143,Christine Harbacheck,7/13/22,Walmart,arrival time
123144,Christine Harbacheck,7/13/22,Walmart,place order front porch get ready leave street see steal
123145,Christine Harbacheck,7/13/22,Walmart,ask receipt order not fill name make order no reason not fill hygiene
123146,Christine Harbacheck,7/13/22,Walmart,not check order delivery not lie say full order
123147,Christine Harbacheck,7/13/22,Walmart,nope
123148,Christine Harbacheck,7/13/22,Walmart,not care question
123150,Christine Harbacheck,7/13/22,Walmart,just want go
123151,Christine Harbacheck,7/13/22,Walmart,check would not let free delivery force pay
123152,Christine Harbacheck,7/13/22,Walmart,push
123153,Christine Harbacheck,7/13/22,Walmart,delivery tipping check sure not take want add order get tell mean whole order
123154,Christine Harbacheck,7/13/22,Walmart,store see shopper just toss throw stuff crate heavy stuff potato chip bottom
123155,Christine Harbacheck,7/13/22,Walmart,don care
123156,Christine Harbacheck,7/13/22,Walmart,hopefully not
123157,Christine Harbacheck,7/13/22,Walmart,awful overall experience annoying useless robot contact include not line order headache hr
123158,Christine Harbacheck,7/13/22,Walmart,customer service refund fix irresponsible shopper mistake
123159,Christine Harbacheck,7/13/22,Walmart,thoughtlessness uncare store shopper get one hope not way
123161,Christine Harbacheck,7/13/22,Walmart,wait day get money refund back check
123162,Christine Harbacheck,7/13/22,Walmart,go double check item order customer service say not order
123164,Christine Harbacheck,7/13/22,Walmart,equate
123165,Christine Harbacheck,7/13/22,Walmart,place order yesterday tuesday july
123166,Christine Harbacheck,7/13/22,Walmart,itemize order item product bulk size microwave br
123167,Christine Harbacheck,7/13/22,Walmart,wattage specific food size ounce ect
123168,Christine Harbacheck,7/13/22,Walmart,pricing back not get receipt
123169,Christine Harbacheck,7/13/22,Walmart,stuff bag yes get plastic bagged charge
123171,Christine Harbacheck,7/13/22,Walmart,advice not approval shop line uncaring employ money greed fill co
123172,Christine Harbacheck,7/13/22,Walmart,try know yet not drive need microwave
123175,Christine Harbacheck,7/13/22,Walmart,get
123176,Christine Harbacheck,7/13/22,Walmart,just not turn ok not get whole order
123178,Christine Harbacheck,7/13/22,Walmart,manager follow order order completely fill not not customer notification noo subbing give shopper sign receipt order co sign manager customer return manager co sign order delivery responsible care unto shopping bag customer order
123179,Christine Harbacheck,7/13/22,Walmart,le care delivery also
123180,Christine Harbacheck,7/13/22,Walmart,management follow accountability shopping pay item
123183,Tammy,7/13/22,Walmart,incompetent unworthy unwilling disgusting face vomiting never get order right save life
123184,Tammy,7/13/22,Walmart,â€™ll shop bjs target walmart anymore
123185,Terry Hancock,7/13/22,Walmart,walmart socorro nm horrible service
123186,Terry Hancock,7/13/22,Walmart,no check available umpteenth time summer
123187,Terry Hancock,7/13/22,Walmart,ask staff absolutely nothing near self check real checkout effectively flip go back phone
123188,Terry Hancock,7/13/22,Walmart,disgusting
123189,Terry Hancock,7/13/22,Walmart,leave full shopping cart restock
123190,Terry Hancock,7/13/22,Walmart,encourage
123191,Terry Hancock,7/13/22,Walmart,go local brook get personal attention real checkout pay cent
123192,Terry Hancock,7/13/22,Walmart,walmart push amazon online
123194,randy hakala,7/13/22,Walmart,not like check
123195,randy hakala,7/13/22,Walmart,not work walmart nor get perk help
123196,randy hakala,7/13/22,Walmart,especially scanning window not work well thing need scan
123197,randy hakala,7/13/22,Walmart,scan put back cart fault craziness enough stuff steal either purpose mistake would pay hire people check everyone
161742,Rikki Tuss Fonte,7/14/20,Walmart,order daughter pair short team practice
161743,Rikki Tuss Fonte,7/14/20,Walmart,ship wrong size
161744,Rikki Tuss Fonte,7/14/20,Walmart,reorder
161745,Rikki Tuss Fonte,7/14/20,Walmart,come wrong size
161746,Rikki Tuss Fonte,7/14/20,Walmart,without short entire team
161747,Rikki Tuss Fonte,7/14/20,Walmart,staff warehouse obviously read size
161748,charles landry,7/14/20,Walmart,walmart suck nobody answer phone try buy something cost not want money ya ll suck
161749,Leev Pusey,7/14/20,Walmart,never order walmart
161750,Leev Pusey,7/14/20,Walmart,com order many item packaging horrible
161751,Leev Pusey,7/14/20,Walmart,just today order spaghetti sauce prego come box notice red leak underneath box seal
161752,Leev Pusey,7/14/20,Walmart,open find large clear bag two bottle prego shatter full sauce someone stick
161753,Leev Pusey,7/14/20,Walmart,child walmart would sue not repeat stay away walmart
161754,Leev Pusey,7/14/20,Walmart,com
161755,Leev Pusey,7/14/20,Walmart,sorry
161756,Leev Pusey,7/14/20,Walmart,not time issue
161757,Leev Pusey,7/14/20,Walmart,felt need post due safety today matter could bad medically
161758,Leev Pusey,7/14/20,Walmart,cut
161760,Richard Bourassa,7/14/20,Walmart,thieve company go business
161761,Richard Bourassa,7/14/20,Walmart,buy desk nook couple month ago came break ask refund give refund
161762,Richard Bourassa,7/14/20,Walmart,couple day later charge item not give refund back not show system
161763,Richard Bourassa,7/14/20,Walmart,call send email proof bank account yet not hear two week
161764,Richard Bourassa,7/14/20,Walmart,garbage company would give negative star could
161765,Richard Bourassa,7/14/20,Walmart,give damn money back thief
161767,Emily,7/14/20,Walmart,order hammock deliver site completely different one order
161768,Emily,7/14/20,Walmart,complete rip
161769,Emily,7/14/20,Walmart,very disappointed establishment
161770,Emily,7/14/20,Walmart,not order online not give pay
161771,Faye,7/14/20,Walmart,make two different purchase month walmart website
161772,Faye,7/14/20,Walmart,time receive complete different item
161773,Faye,7/14/20,Walmart,employee one job nobody seem know
161774,Faye,7/14/20,Walmart,second time make return item not leave house schedule pick too since mistake not mine charge taxis replacement item
161775,Faye,7/14/20,Walmart,never buy cr ever
161777,Jorge F,7/14/20,Walmart,make large order gym puzzle floor job project delivery date almost month purchase month come along track number
161778,Jorge F,7/14/20,Walmart,walmart warehouse never send item solution give reorder very small percentage item would not expedite timely manner even mistake begin another month reorder come along keep mind call customer service every day average waiting talk time two hour time would not issue first order believe one call make error well thing happen second order no one know product annoy call make feel one try take advantage dem
161779,Jorge F,7/14/20,Walmart,sort fair adjustment since pay interest month since first order credibility client none existent since project suppose complete month base delivery date provide walmart
161780,Jorge F,7/14/20,Walmart,com not end package puzzle flooring pay deliver walmart
161781,Jorge F,7/14/20,Walmart,com just wash
161782,Jorge F,7/14/20,Walmart,say go refund missing one many sign nightmare walmart not care customer not take responsibility wrong leave customer hang deal
161783,Jorge F,7/14/20,Walmart,give gc total joke many call still make feel try profit forget put ruptured relationship client fault negligence make thing right customer
161785,Girt,7/14/20,Walmart,go store purchase item find online nice price
161786,Girt,7/14/20,Walmart,finally find employee get item locked case employee would not honor price match website
161787,Girt,7/14/20,Walmart,item clearly state store purchase dobson rd mesa az
161788,Girt,7/14/20,Walmart,certainly store item pull phone not waste time
161789,Girt,7/14/20,Walmart,employee lala not honor price match never greet just holler another clown associate via walkie talkie
161790,Girt,7/14/20,Walmart,rude possess zero communication skill unless scream walkie talkie pity coworker
161791,Girt,7/14/20,Walmart,not isolated event employee every walmart lately zombie
161792,Girt,7/14/20,Walmart,not want help customer one day negative energy catch walmart
161793,Girt,7/14/20,Walmart,plus information online employee positive covid test very scary
161794,Girt,7/14/20,Walmart,stay away stay healthy
161795,Girt,7/14/20,Walmart,small business need appreciate consumer
90356,elizabetha972,7/14/2018,Amazon Go,fun experience price typical area experience first download amazon go app scan phone enter
90357,elizabetha972,7/14/2018,Amazon Go,app tag around store choose item
90358,elizabetha972,7/14/2018,Amazon Go,walk
92883,Patrick K.,7/14/2018,Amazon Go,neat first time experience nothing like live
92884,Patrick K.,7/14/2018,Amazon Go,easy figure app someone help need
92885,Patrick K.,7/14/2018,Amazon Go,skeptical charge
92886,Patrick K.,7/14/2018,Amazon Go,true form walk receipt regardless pick put back
91706,Rebecca S.,7/14/2019,Amazon Go,actually pretty cool
91707,Rebecca S.,7/14/2019,Amazon Go,download amazon go app phone
91708,Rebecca S.,7/14/2019,Amazon Go,individual enter store must app scan little gate open allow inside
91709,Rebecca S.,7/14/2019,Amazon Go,pick selection exit store
91710,Rebecca S.,7/14/2019,Amazon Go,app show pende receipt within minute exiting
145322,Cynthia Beckett,7/14/21,Walmart,order grocery walmart
145323,Cynthia Beckett,7/14/21,Walmart,take
145324,Cynthia Beckett,7/14/21,Walmart,account cancel order
145325,Cynthia Beckett,7/14/21,Walmart,get file dispute wait receive money back
145326,Cynthia Beckett,7/14/21,Walmart,joke
145327,Cynthia Beckett,7/14/21,Walmart,customer care no help
145328,Cynthia Beckett,7/14/21,Walmart,beat around bush point not shop walmart act like no big deal just submit order
145329,Cynthia Beckett,7/14/21,Walmart,not
145330,Danielle Garcia Fender,7/14/21,Walmart,place grocery order deliver pm
145331,Danielle Garcia Fender,7/14/21,Walmart,get email say very busy behind delivery
145332,Danielle Garcia Fender,7/14/21,Walmart,would let know expect delivery
145333,Danielle Garcia Fender,7/14/21,Walmart,no email update no grocery
145334,Danielle Garcia Fender,7/14/21,Walmart,contact customer svc tell item order not meet walmart st
145335,Danielle Garcia Fender,7/14/21,Walmart,ard freshness order cancel
145336,Danielle Garcia Fender,7/14/21,Walmart,even every single item issue not cancel order refill
145337,Danielle Garcia Fender,7/14/21,Walmart,not even bother notify call
145338,Danielle Garcia Fender,7/14/21,Walmart,problem almost every order
145339,Danielle Garcia Fender,7/14/21,Walmart,always item
145340,Danielle Garcia Fender,7/14/21,Walmart,busyso delivery ne delay
145341,Danielle Garcia Fender,7/14/21,Walmart,one time order deliver wrong house send another right express
145342,Danielle Garcia Fender,7/14/21,Walmart,missing item
145343,Danielle Garcia Fender,7/14/21,Walmart,place another order next morning not even bother get refund make pain ass
145344,Danielle Garcia Fender,7/14/21,Walmart,last month pay abuse incompetency
145346,Noemie Mimi,7/14/21,Walmart,give star could
145347,Noemie Mimi,7/14/21,Walmart,would take too long list grievence waiste hour time
145348,Noemie Mimi,7/14/21,Walmart,think people wake fact evil not put well customer service
145349,Noemie Mimi,7/14/21,Walmart,whatever funeral ill happy dance finally go business
145350,Noemie Mimi,7/14/21,Walmart,not shop poor rely
145352,Pamela Proffitt,7/14/21,Walmart,order grocery mom since covid start deliver
145353,Pamela Proffitt,7/14/21,Walmart,third party company walmart pay
145354,Pamela Proffitt,7/14/21,Walmart,delivery service
145355,Pamela Proffitt,7/14/21,Walmart,order place schedule
145356,Pamela Proffitt,7/14/21,Walmart,never deliver
145357,Pamela Proffitt,7/14/21,Walmart,walmart cancel order
145358,Pamela Proffitt,7/14/21,Walmart,no one call tell wouldn deliver
145359,Pamela Proffitt,7/14/21,Walmart,second order place never deliver
145360,Pamela Proffitt,7/14/21,Walmart,personnel walmart explain third party call no one show
145361,Pamela Proffitt,7/14/21,Walmart,immediately cancel service
145362,Pamela Proffitt,7/14/21,Walmart,april mom still hasn receive money
145363,Pamela Proffitt,7/14/21,Walmart,walmart give phone number thisâ€third party
145364,Pamela Proffitt,7/14/21,Walmart,no one answer busy
145365,Pamela Proffitt,7/14/21,Walmart,sick walmart
145367,Cheryl Sage,7/14/21,Walmart,order two pocketbook adorable walmart
145368,Cheryl Sage,7/14/21,Walmart,com site
145370,Cheryl Sage,7/14/21,Walmart,recieve nothing like picture
145371,Cheryl Sage,7/14/21,Walmart,crush cheaply make unusable
145372,Cheryl Sage,7/14/21,Walmart,company sell list many step get money back finally give
145373,Cheryl Sage,7/14/21,Walmart,disable not printer car
145374,Cheryl Sage,7/14/21,Walmart,could not follow step require
145375,Cheryl Sage,7/14/21,Walmart,walmart not look customer
145376,Cheryl Sage,7/14/21,Walmart,joke
145377,Cheryl Sage,7/14/21,Walmart,provide picture proof
145379,Rosalie Pedersen,7/14/21,Walmart,get notification say order walmart deliver right door no package jump hoop tp get refund
123054,Stacey,7/14/22,Walmart,never buy anything walmart
123055,Stacey,7/14/22,Walmart,com take patio set back day get say refund days call th day say thing tell days today call th day guy tell no not correct weeks
123056,Dan S.,7/14/22,Walmart,walmart pretend no responsibility marketplace item line store unlike amazon fraudulent vendor appear credible payee walmart
123057,Dan S.,7/14/22,Walmart,joybuy one fraudulent vendor star star review walmart take money joybuy supply no email contact information
123058,Dan S.,7/14/22,Walmart,avoid marketplace item walmart
123059,Dan S.,7/14/22,Walmart,com walmart collude scammer contest charge via credit card company
123061,Rochaunda B,7/14/22,Walmart,could give no star would walmart steal bet healthy food son debit card money not anything fix situation
123062,Rochaunda B,7/14/22,Walmart,please don order food anything walmart
123063,Rochaunda B,7/14/22,Walmart,com lot well deal amazon
123064,Rochaunda B,7/14/22,Walmart,com least
123065,Rochaunda B,7/14/22,Walmart,care customer
123066,Kamaria Hatten,7/14/22,Walmart,well get point didn like go inside walmart store no
123067,Kamaria Hatten,7/14/22,Walmart,find walmart app
123068,Kamaria Hatten,7/14/22,Walmart,like beginning two issue refund money back
123069,Kamaria Hatten,7/14/22,Walmart,today order thing house walmart app
123070,Kamaria Hatten,7/14/22,Walmart,delivery driver put thing porch go outside get thing
123071,Kamaria Hatten,7/14/22,Walmart,washing powder spill porch look bag wash powder waste inside bag
123072,Kamaria Hatten,7/14/22,Walmart,washing powder get trash bag box
123073,Kamaria Hatten,7/14/22,Walmart,don money waste wth start return
123074,Kamaria Hatten,7/14/22,Walmart,cancel don want go inside walmart
123075,Kamaria Hatten,7/14/22,Walmart,don enough worker something get no help associate reason stop go
123076,Kamaria Hatten,7/14/22,Walmart,go delete account
123077,Kamaria Hatten,7/14/22,Walmart,go store
123078,harley may,7/14/22,Walmart,pick aweful bad walmart customer service ever disgusting nauseate face start hire worker want work job correctly
123079,harley may,7/14/22,Walmart,order pm no one work department time like horrible terrible contact every high let know
123080,Ruth A Lange,7/14/22,Walmart,order grocery st time accidently pick not delivery call cancel
123081,Ruth A Lange,7/14/22,Walmart,usual item rd party stagger deliveried ino week say customer service cancel
123082,Ruth A Lange,7/14/22,Walmart,get email cancel several day conrtact rd party meaning get credit part
123083,Ruth A Lange,7/14/22,Walmart,not acceptable
123084,Ruth A Lange,7/14/22,Walmart,call bank stop dispute pmt
123085,Ruth A Lange,7/14/22,Walmart,limit fund senior
123086,Ruth A Lange,7/14/22,Walmart,need food
123088,Ruth A Lange,7/14/22,Walmart,long story short bank say pmt go remove
123089,Ruth A Lange,7/14/22,Walmart,walmart ountryclub bad
123090,Ruth A Lange,7/14/22,Walmart,unfriedly financiially ignorant customer service dispute get anything
123091,Ruth A Lange,7/14/22,Walmart,le foreigner know nor apeak littl clear english
123092,Ruth A Lange,7/14/22,Walmart,al thie covid restriction many business not answer theri phone walmart no one ever answer theri phone
123093,Ruth A Lange,7/14/22,Walmart,use
123094,Ruth A Lange,7/14/22,Walmart,emic become pure laziness
123095,Ruth A Lange,7/14/22,Walmart,bye bye walmart go need item two htey close enough stop
123096,Ruth A Lange,7/14/22,Walmart,another stoe sure mygrocerie come fry very loely store very customer friendly
123097,Ruth A Lange,7/14/22,Walmart,also albertson bashas
123098,Ruth A Lange,7/14/22,Walmart,so just fine blood pressure
123099,Ruth A Lange,7/14/22,Walmart,too bad wife mom mom senior thing change
123100,Ruth A Lange,7/14/22,Walmart,not like store no customer service no respect spending half benefit ther
123101,Ruth A Lange,7/14/22,Walmart,one loss not vital
123102,Ruth A Lange,7/14/22,Walmart,make happy shopper
123103,Ruth A Lange,7/14/22,Walmart,be fo
123104,John,7/14/22,Walmart,need flea tick collar dog
123105,John,7/14/22,Walmart,walmart lock case
123106,John,7/14/22,Walmart,minute ask employee walk even go ask employee announce need case open intercom
123107,John,7/14/22,Walmart,announce customer need help pet department
123108,John,7/14/22,Walmart,no body come
123109,John,7/14/22,Walmart,finally manager just come shift key open
123110,John,7/14/22,Walmart,complain amount time wait say don blame
123113,John,7/14/22,Walmart,just get
123114,John,7/14/22,Walmart,walmart probably bad place world customer service
123115,John,7/14/22,Walmart,take even long last time need get paint mix
123117,Steve Abrego,7/14/22,Walmart,get bad service ever work retail
123118,Steve Abrego,7/14/22,Walmart,bad wait almost hour get help even talk associate manager just get something liquor department two outer customer just leave disabled walk use walker just get not leave till get want take much just get thay not care disability just look way
123119,Steve Abrego,7/14/22,Walmart,not not go back time soon
181578,Tonia George,7/15/18,Walmart,feel like wal mart not easy store walk go spot find item get
181579,Tonia George,7/15/18,Walmart,really not like walk store thing
161666,Chad Maxwell,7/15/20,Walmart,order piece set welding cap
161667,Chad Maxwell,7/15/20,Walmart,send cap
161668,Chad Maxwell,7/15/20,Walmart,care little customer integrity
161669,Chad Maxwell,7/15/20,Walmart,old man walton probably roll grave
161670,Ken,7/15/20,Walmart,already pretty feed walmart business
161671,Ken,7/15/20,Walmart,unfortunately feel little choice buy local necessity
161672,Ken,7/15/20,Walmart,next week go no mask no service final straw neither nor member family ever set foot business nor online purchase sincerely hope go business
161673,Laurel Anne,7/15/20,Walmart,walmart reliable just want especially stay home shopping
161675,Nataly Hemaya,7/15/20,Walmart,customer service bad never problem
161676,Nataly Hemaya,7/15/20,Walmart,come today bad ask simple question get rude response
161677,Nataly Hemaya,7/15/20,Walmart,isn employee
161678,Nataly Hemaya,7/15/20,Walmart,ask extremely rude
161679,Raven S,7/15/20,Walmart,marana arizona store close
161680,Raven S,7/15/20,Walmart,one entrance guise ensure compliance face mask
161682,Raven S,7/15/20,Walmart,not even ask anyone mask many not
161683,Raven S,7/15/20,Walmart,not comply mask order anyway funnel everyone one area entry exit make physical distancing next impossible try spread virus
161685,David Grubbs,7/15/20,Walmart,order mattress walmart
161686,David Grubbs,7/15/20,Walmart,com pickup local walmart
161687,David Grubbs,7/15/20,Walmart,seven foot long item lose three week
161688,David Grubbs,7/15/20,Walmart,show six inch hole
161689,David Grubbs,7/15/20,Walmart,return within minute pickup replacement promptly reorder helpful staff
161690,David Grubbs,7/15/20,Walmart,second mattress ship accord tracking delay three week lose entirely
161691,David Grubbs,7/15/20,Walmart,staff could not reorder second time original price
161692,David Grubbs,7/15/20,Walmart,cancel
161693,David Grubbs,7/15/20,Walmart,customer service staff professional helpful
161694,David Grubbs,7/15/20,Walmart,must read sam walton book make america story
161695,David Grubbs,7/15/20,Walmart,current management probably hasn
161697,grisel santiesteban,7/15/20,Walmart,today tienda miami kendall
161698,grisel santiesteban,7/15/20,Walmart,manager yasmin un honor
161699,grisel santiesteban,7/15/20,Walmart,varo un honor lenox un honor
161700,grisel santiesteban,7/15/20,Walmart,yaumara un honor
161701,grisel santiesteban,7/15/20,Walmart,lis
161702,grisel santiesteban,7/15/20,Walmart,ra feria un bochorno
161703,grisel santiesteban,7/15/20,Walmart,eilin ramirez un bochorno ambas en cuanto etica abuso de poder derechos quebrantados
161704,grisel santiesteban,7/15/20,Walmart,basta de tener entre sus fila personas que denigren el honroso prestigio de una companhia como walmart
161705,grisel santiesteban,7/15/20,Walmart,store miami kendall
161706,grisel santiesteban,7/15/20,Walmart,yasmin manager honor
161707,grisel santiesteban,7/15/20,Walmart,varo honor lenox honor
161708,grisel santiesteban,7/15/20,Walmart,yaumara honor
