level_0,index,Name,Time,Store,Comment
17720,148906,Clement Bourg,21/04/2021,Walmart,hope finally see light put monstrosity business
17721,148907,Cory Montague,21/04/2021,Walmart,walmart plus good paper
17722,148908,Cory Montague,21/04/2021,Walmart,no day trial no cancel
17723,148910,Cory Montague,21/04/2021,Walmart,shipping go right hell plus money
17724,148911,Cory Montague,21/04/2021,Walmart,day turn day bad shopping program ever see
17725,148912,Cory Montague,21/04/2021,Walmart,please avoid stick year bad service
17726,125608,Heli Bagadia,21/04/2022,Walmart,bad customer service ever give wrong size hold money
17727,125609,Heli Bagadia,21/04/2022,Walmart,not even pick return
17728,125610,Heli Bagadia,21/04/2022,Walmart,call every day
17729,125611,Heli Bagadia,21/04/2022,Walmart,not thing
17730,179135,Audelis Martinez,22/04/2019,Walmart,walmart store management april bad experience customer walmart center gibsonton dr florida
17731,179136,Audelis Martinez,22/04/2019,Walmart,shopping walmart
17732,179137,Audelis Martinez,22/04/2019,Walmart,yes walmart know open hour low price also price matching
17733,179138,Audelis Martinez,22/04/2019,Walmart,let go back beginning
17734,179139,Audelis Martinez,22/04/2019,Walmart,walmart buy grocery include son get new sox tennis shoe gym
17735,179140,Audelis Martinez,22/04/2019,Walmart,daughter also look get mountain bike could go hike trail ride florida
17736,179141,Audelis Martinez,22/04/2019,Walmart,move new house want get shower rod bathroom shower curtain
17737,179142,Audelis Martinez,22/04/2019,Walmart,middle this decide buy new vacuum could tile carpet
17738,179143,Audelis Martinez,22/04/2019,Walmart,old vacuum carpet
17739,179144,Audelis Martinez,22/04/2019,Walmart,law just get new shark vacuum work great
17740,179145,Audelis Martinez,22/04/2019,Walmart,moment decide let get shark vacuum well look find one want
17741,179146,Audelis Martinez,22/04/2019,Walmart,unfortunately box inventory particular vacuum
17742,179147,Audelis Martinez,22/04/2019,Walmart,notice another vacuum price range one look buying
17743,179148,Audelis Martinez,22/04/2019,Walmart,pay everything need
17744,179149,Audelis Martinez,22/04/2019,Walmart,customer service very wrong impolite
17745,179150,Audelis Martinez,22/04/2019,Walmart,register explain lady self pay aisle
17746,179151,Audelis Martinez,22/04/2019,Walmart,vacuum shark rotation lift away normally plus tax mark plus tax
17747,179152,Audelis Martinez,22/04/2019,Walmart,please adjust price
17748,179153,Audelis Martinez,22/04/2019,Walmart,talk another register manager come said original price
17749,179154,Audelis Martinez,22/04/2019,Walmart,tell
17750,179157,Audelis Martinez,22/04/2019,Walmart,mark
17751,179158,Audelis Martinez,22/04/2019,Walmart,reality not look get vacuum
17752,179159,Audelis Martinez,22/04/2019,Walmart,one want not stock
17753,179160,Audelis Martinez,22/04/2019,Walmart,well say could check see wear house
17754,179161,Audelis Martinez,22/04/2019,Walmart,insist picture label
17755,179162,Audelis Martinez,22/04/2019,Walmart,sample vacuum box pick label clearly state mark price
17756,179163,Audelis Martinez,22/04/2019,Walmart,explain error someone forget remove label sale week
17757,179164,Audelis Martinez,22/04/2019,Walmart,said foul whether next person vacuum label
17758,179165,Audelis Martinez,22/04/2019,Walmart,point very disappointment treatment get lady cash register unpleasant manager
17759,179166,Audelis Martinez,22/04/2019,Walmart,not still merch
17760,179167,Audelis Martinez,22/04/2019,Walmart,ise
17761,179168,Audelis Martinez,22/04/2019,Walmart,regular customers buying walmart daily basis
17762,179169,Audelis Martinez,22/04/2019,Walmart,walmart employee not think everyone walk cashier look take advantage situation
17763,179170,Audelis Martinez,22/04/2019,Walmart,explain foul forget remove price tag weekend
17764,179171,Audelis Martinez,22/04/2019,Walmart,never give business
17765,179172,Audelis Martinez,22/04/2019,Walmart,purchase line amazon
17766,179173,Audelis Martinez,22/04/2019,Walmart,never buy location
17767,92364,Mad M.,22/04/2018,Amazon Go,strange experience
17768,92365,Mad M.,22/04/2018,Amazon Go,scan guest
17769,92366,Mad M.,22/04/2018,Amazon Go,track movement store product remove shelf
17770,92367,Mad M.,22/04/2018,Amazon Go,exit scanner overhead confirm take charge account
17771,92368,Mad M.,22/04/2018,Amazon Go,min later get receipt
17772,92369,Mad M.,22/04/2018,Amazon Go,very fast convenient
17773,274637,diamondhandzbaby,22/04/2021,Amazon Go,say wasn easy read isn hard amazon shop easy convenient grocery store deal slow worker
17774,274638,diamondhandzbaby,22/04/2021,Amazon Go,close lane long line etc
17775,274639,RisaPieces,22/04/2021,Amazon Go,say easy mean something hard bro literate comprehension
17776,274640,diamondhandzbaby,22/04/2021,Amazon Go,don wanna online ur say bad person not want cashier would suggest go online shopping
17777,274641,diamondhandzbaby,22/04/2021,Amazon Go,job lose no janitor no security etc
17778,274642,RisaPieces,22/04/2021,Amazon Go,good easy
17779,274643,RisaPieces,22/04/2021,Amazon Go,literally don underst
17780,274644,RisaPieces,22/04/2021,Amazon Go,st
17781,274646,diamondhandzbaby,22/04/2021,Amazon Go,cuz respond partial part argument probably stance would prefer cuz easy no cashier no line etc
17782,274647,diamondhandzbaby,22/04/2021,Amazon Go,say make basically bad person lack empathy cuz worker not need
17783,274648,diamondhandzbaby,22/04/2021,Amazon Go,suggest shop online
17784,274649,RisaPieces,22/04/2021,Amazon Go,grocery store cashier worker janitor literally don grocery store security unless
17785,274680,scarlett,22/04/2021,Amazon Go,still need worker restock yes
17786,274681,scarlett,22/04/2021,Amazon Go,less worker bc no checkout
17787,275332,RisaPieces,22/04/2021,Amazon Go,bro average chain grocery store least employee family go without breadwinner
17788,275334,RisaPieces,22/04/2021,Amazon Go,item someone pack bag properly not easy
17789,275335,RisaPieces,22/04/2021,Amazon Go,bro really wait line help keep job open actual privilege lack empathy
17790,275336,RisaPieces,22/04/2021,Amazon Go,literally grocery shop onlinegrimace face
17791,275338,diamondhandzbaby,22/04/2021,Amazon Go,even bad no janitor get pay no security etc cuz no need
17792,148783,paul Skidmore,22/04/2021,Walmart,ok
17793,148788,paul Skidmore,22/04/2021,Walmart,start almost week ago get alert phone let know walmart gpu sale msrp
17794,148789,paul Skidmore,22/04/2021,Walmart,month look search ecstatic finally find one vendor call veveo surprise get order sell
17795,148790,paul Skidmore,22/04/2021,Walmart,one look graphic card know hard frustrating try get card computer consider bit coin miner bot buy gpu second month think search finaly
17796,148801,paul Skidmore,22/04/2021,Walmart,week order stay prepare order state tracking available soon
17797,148802,paul Skidmore,22/04/2021,Walmart,deliver th april even walmart swear not worry rest assure come mail almost week frantic waiting receive message send email receive no response sry sell idem sell back order refund today pm
17798,148803,paul Skidmore,22/04/2021,Walmart,still not receive money basically sell product not even cause not anxiety mental stress
17799,148804,paul Skidmore,22/04/2021,Walmart,also depression
17800,148805,paul Skidmore,22/04/2021,Walmart,honestly feel like cheat cause idem still walmart state come just curiosity decide call walmart confirm yet static order
17801,148809,paul Skidmore,22/04/2021,Walmart,low behold response mohammed walmart cs not worry rest assure come hindsight breakdown communication wish thing could well
17802,148810,paul Skidmore,22/04/2021,Walmart,le like oh not know not sell thing not people leave hang week defiantly not send email day tell
17803,148813,paul Skidmore,22/04/2021,Walmart,underst
17804,148814,paul Skidmore,22/04/2021,Walmart,thing life happen not control world
17805,148817,paul Skidmore,22/04/2021,Walmart,get
17806,148819,paul Skidmore,22/04/2021,Walmart,ball drop ever see one
17807,148820,paul Skidmore,22/04/2021,Walmart,leave one star just fact idem sole
17808,148823,paul Skidmore,22/04/2021,Walmart,not scalper price
17809,148824,paul Skidmore,22/04/2021,Walmart,give credit
17810,148825,paul Skidmore,22/04/2021,Walmart,honestly company company make right find card purchase ship honor original purchase agreement
17811,148826,paul Skidmore,22/04/2021,Walmart,thing similar change review
17812,148827,paul Skidmore,22/04/2021,Walmart,time opinion buy vendor risk just prepare may may not receive order process even know receive verification mail
17813,148828,paul Skidmore,22/04/2021,Walmart,now let see long take either recive card promise refund
17814,148833,Michelle Murray,22/04/2021,Walmart,attempt order canapy wall walmart
17815,148834,Michelle Murray,22/04/2021,Walmart,com
17816,148835,Michelle Murray,22/04/2021,Walmart,ship wrong address
17817,148836,Michelle Murray,22/04/2021,Walmart,call day suppose arrive suppose ship
17818,148837,Michelle Murray,22/04/2021,Walmart,ship wrong address
17819,148838,Michelle Murray,22/04/2021,Walmart,call rd time correct address reship
17820,148839,Michelle Murray,22/04/2021,Walmart,time say not update address refuse resend
17821,148840,Michelle Murray,22/04/2021,Walmart,cancel order go somewhere else
17822,148841,Michelle Murray,22/04/2021,Walmart,not reccomend use walmart
17823,148842,Michelle Murray,22/04/2021,Walmart,com
17824,148843,Michelle Murray,22/04/2021,Walmart,incompetent
17825,148845,Tracy Borchers,22/04/2021,Walmart,not order grocery walmart
17826,148846,Tracy Borchers,22/04/2021,Walmart,order household personal supply frequently
17827,148847,Tracy Borchers,22/04/2021,Walmart,delivery people bad
17828,148848,Tracy Borchers,22/04/2021,Walmart,package leave everywhere
17829,148849,Tracy Borchers,22/04/2021,Walmart,front door
17830,148850,Tracy Borchers,22/04/2021,Walmart,one leave top mailbox street
17831,148851,Tracy Borchers,22/04/2021,Walmart,one leave flowerbed
17832,148852,Tracy Borchers,22/04/2021,Walmart,one leave porch step one leave next car
17833,148853,Tracy Borchers,22/04/2021,Walmart,difficult really place package front door amazon usp figure
17834,148854,Tracy Borchers,22/04/2021,Walmart,besides bizarre delivery location delivery people sometimes walk across yard jump garden wall get street rude try call walmart location delivery come don answer phone
17835,148855,Tracy Borchers,22/04/2021,Walmart,sad people no pride work
17836,148857,Anonymous,22/04/2021,Walmart,march th around pm drive west derry mississauga
17837,148858,Anonymous,22/04/2021,Walmart,near intersection derry winston churchill left
17838,148859,Anonymous,22/04/2021,Walmart,lane
17839,148860,Anonymous,22/04/2021,Walmart,right walmart truck driver also go straight
17840,148861,Anonymous,22/04/2021,Walmart,make eye contact ahead check blind spot see
17841,148862,Anonymous,22/04/2021,Walmart,regardless decide make very sharp lane change force move left turning lane would hit dead
17842,148863,Anonymous,22/04/2021,Walmart,no time check left ensure safe go car would get car collision
17843,148864,Anonymous,22/04/2021,Walmart,able get back continue straight derry
17844,148865,Anonymous,22/04/2021,Walmart,very shake confuse just happen
17845,148866,Anonymous,22/04/2021,Walmart,driver truck slow somehow get behind begin tailgate get next set light point pass drive left
17846,148867,Anonymous,22/04/2021,Walmart,lane make sharp left go drive south
17847,148868,Anonymous,22/04/2021,Walmart,clearly try cause accident maybe influence sort
17848,148869,Anonymous,22/04/2021,Walmart,manage get picture truck license plate
17849,148870,Anonymous,22/04/2021,Walmart,genteman early perhaps dark skin wear mask
17850,148871,Anonymous,22/04/2021,Walmart,file police report halton police also attempt reach escalate walmart
17851,148872,Anonymous,22/04/2021,Walmart,chase since event week ago not single person give ounce care deal
17852,148873,Anonymous,22/04/2021,Walmart,every time call place hold get tell transfer right department
17853,148874,Anonymous,22/04/2021,Walmart,get transfer dead number number continue ring nobody answer
17854,148875,Anonymous,22/04/2021,Walmart,tell matter escalate transportation department president group get call back
17855,148876,Anonymous,22/04/2021,Walmart,note week
17856,148877,Anonymous,22/04/2021,Walmart,entire system corrupt intentionally nobody get
17857,148878,Anonymous,22/04/2021,Walmart,email refer phone number call tell email
17858,148879,Anonymous,22/04/2021,Walmart,shame walmart countless employee speak could not care less speak take information let know proper course action take address driver truck day
17859,148880,Anonymous,22/04/2021,Walmart,imagine child car horrible accident cause carelessness cause injury even death
17860,148881,Anonymous,22/04/2021,Walmart,shame entire company absolutely zero moral truck lice plate av walmart truck number
17861,148882,Erika,22/04/2021,Walmart,wish give zero star walmart online rip order bike ita place send dollar lotion contact customer service say not send bike stock false advertisement seriously know stock replace one order never not walmart online
17862,148883,Unhappy person,22/04/2021,Walmart,highl
17863,148884,Unhappy person,22/04/2021,Walmart,ca
17864,148885,Unhappy person,22/04/2021,Walmart,location bad employee
17865,148886,Unhappy person,22/04/2021,Walmart,never store rude people
17866,148887,Unhappy person,22/04/2021,Walmart,just job care paycheck
17867,148888,Unhappy person,22/04/2021,Walmart,unhappy favor stay home find another job
17868,148889,Unhappy person,22/04/2021,Walmart,witness employee jerk customer manager witness not anything
17869,148890,Unhappy person,22/04/2021,Walmart,try not go location
17870,148891,Unhappy person,22/04/2021,Walmart,give go self checkout just not deal employee
17871,148892,Unhappy person,22/04/2021,Walmart,pretty awful
17872,125597,Kate Reznikov,22/04/2022,Walmart,buy bowl plate
17873,125598,Kate Reznikov,22/04/2022,Walmart,order look good picture nothing even close real life
17874,125599,Kate Reznikov,22/04/2022,Walmart,ugly heavy horrible color something unwashed
17875,125600,Kate Reznikov,22/04/2022,Walmart,no one would want thing table
17876,125601,Kate Reznikov,22/04/2022,Walmart,good thing not open whole thing just one plate see look like
17877,125602,Kate Reznikov,22/04/2022,Walmart,course go right back
17878,125604,Kate Reznikov,22/04/2022,Walmart,wait business day get money back
17879,125605,Kate Reznikov,22/04/2022,Walmart,important detail write honest review right walmart
17880,125606,Kate Reznikov,22/04/2022,Walmart,deceive
17881,125607,Kate Reznikov,22/04/2022,Walmart,very upsetting
17882,182621,April Piccirillo,23/04/2017,Walmart,no doubt one roof variety supercede super store
17883,182622,April Piccirillo,23/04/2017,Walmart,service improve
17884,182623,April Piccirillo,23/04/2017,Walmart,quality produce
17885,182626,April Piccirillo,23/04/2017,Walmart,average
17886,182627,April Piccirillo,23/04/2017,Walmart,price produce ridiculously high
17887,182628,April Piccirillo,23/04/2017,Walmart,non perishable food box etc not near aldi quality price shop rd ave bradenton fl store two separate occasion entire fridge freezer go food unavailable
17888,182629,April Piccirillo,23/04/2017,Walmart,no rain check offer inconvenience nor front door signage apology consumer
17889,182630,April Piccirillo,23/04/2017,Walmart,sometimes get feeling big everybody else just deal
17890,182631,April Piccirillo,23/04/2017,Walmart,recently shop bunk size mattress spend minute seek service finally find helpful cash register attendant call assistance stay satisfied extremely grateful
17891,182632,April Piccirillo,23/04/2017,Walmart,ps
17892,182633,April Piccirillo,23/04/2017,Walmart,clearance aisle deceptive
17893,182634,April Piccirillo,23/04/2017,Walmart,price not mark penny
17894,179134,Vinny Loseay,23/04/2019,Walmart,love walmart service great employee very helpful definitely big fan
17895,166376,PK Murphy,23/04/2020,Walmart,walmart toronto grocery order due pm monday april amount
17896,166377,PK Murphy,23/04/2020,Walmart,never arrive
17897,166378,PK Murphy,23/04/2020,Walmart,walmart not respond email not get phone no way know exactly firm person suppose deliver
17898,166379,PK Murphy,23/04/2020,Walmart,year old self isolating old people advise
17899,166380,PK Murphy,23/04/2020,Walmart,ill afford loss
17900,166381,PK Murphy,23/04/2020,Walmart,course walmart charge credit card soon order pick
17901,148745,Cathy Wrobel,23/04/2021,Walmart,item arrive timely manner way leave unacceptable
17902,148746,Cathy Wrobel,23/04/2021,Walmart,company leave package front step instead put front porch
17903,148747,Cathy Wrobel,23/04/2021,Walmart,guess want make easy thief grab thing walk
17904,148748,Dee Bowden,23/04/2021,Walmart,april order couple small item curb side pickup walmart marketplace dr garl
17905,148749,Dee Bowden,23/04/2021,Walmart,tx
17906,148750,Dee Bowden,23/04/2021,Walmart,never very good customer service walmart
17907,148753,Dee Bowden,23/04/2021,Walmart,seem like inconvenience staff
17908,148754,Dee Bowden,23/04/2021,Walmart,trip however unlike anything ever experience walmart
17909,148755,Dee Bowden,23/04/2021,Walmart,could even call number let know arrive kimberly approach car get information very courteous manner
17910,148756,Dee Bowden,23/04/2021,Walmart,immediately fetch merch
17911,148757,Dee Bowden,23/04/2021,Walmart,ise professional friendly
17912,148758,Dee Bowden,23/04/2021,Walmart,walmart need hire employee demeanor confidence
17913,148760,lilo by,23/04/2021,Walmart,order walmart internet pay
17914,148761,lilo by,23/04/2021,Walmart,walmart laptop computer acer nx
17915,148762,lilo by,23/04/2021,Walmart,sheaa
17916,148763,lilo by,23/04/2021,Walmart,chromebook
17917,148764,lilo by,23/04/2021,Walmart,laptop package send damage power cord make defective unusable
17918,148765,lilo by,23/04/2021,Walmart,due walmart egregious deceptive practice use unreliable rd vendor corruptly conveinantly base new jersey may take no responsibility
17919,148766,lilo by,23/04/2021,Walmart,action vendor main guy either careless deliberate action cost
17920,148767,lilo by,23/04/2021,Walmart,dollar return not work laptop purchase walmart
17921,148768,lilo by,23/04/2021,Walmart,walmart customer service send email say would send return label
17922,148769,lilo by,23/04/2021,Walmart,however lie
17923,148770,lilo by,23/04/2021,Walmart,make separate phone call walmart customer service
17924,148771,lilo by,23/04/2021,Walmart,rd one tell not eligible return label due use rd party vendor
17925,148772,lilo by,23/04/2021,Walmart,next vendor main guy send email instruct go paypal pay additional fee get refund
17926,148773,lilo by,23/04/2021,Walmart,walmart take money via debit card
17927,148774,lilo by,23/04/2021,Walmart,walmart not refund method use refuse send send return mail label
17928,148775,Juan Lloyd,23/04/2021,Walmart,trouble use shipt another store think would try walmart
17929,148776,Juan Lloyd,23/04/2021,Walmart,big mistake
17930,148777,Juan Lloyd,23/04/2021,Walmart,besides make order day early order point hour late
17931,148778,Juan Lloyd,23/04/2021,Walmart,fresh frozen fruit vegetable order available website not available
17932,148779,Juan Lloyd,23/04/2021,Walmart,try call store
17933,148780,Juan Lloyd,23/04/2021,Walmart,department answer phone pharmacy not call anyone outside department transfer call
17934,148781,Juan Lloyd,23/04/2021,Walmart,waste time shopping walmart
17935,125582,Greg Cox,23/04/2022,Walmart,bad
17936,125584,Greg Cox,23/04/2022,Walmart,dept history along offshore customer service not worth sh
17937,125585,Greg Cox,23/04/2022,Walmart,order online hour two later gets cancel no stock
17938,125586,Greg Cox,23/04/2022,Walmart,time order list several stock
17939,125587,Greg Cox,23/04/2022,Walmart,walmart deserve joke
17940,125588,Greg Cox,23/04/2022,Walmart,crap
17941,125590,Marry Finck,23/04/2022,Walmart,good people thank make experience good
17942,125592,Tinker McLain,23/04/2022,Walmart,walmart biddeford maine not allow overnight parking
17943,125593,Tinker McLain,23/04/2022,Walmart,not problem
17944,125594,Tinker McLain,23/04/2022,Walmart,way security
17945,125595,Tinker McLain,23/04/2022,Walmart,le
17946,125596,Tinker McLain,23/04/2022,Walmart,come take picture vehicle say nothing unless confront very rude
17947,183585,Grace Anderson,24/04/2015,Walmart,economical price super fast shipping
17948,183586,Grace Anderson,24/04/2015,Walmart,big fan walmart warranty electronic
17949,166323,P-,24/04/2020,Walmart,order canopy tent patiently wait month due
17950,166324,P-,24/04/2020,Walmart,emic deliver store pickup
17951,166325,P-,24/04/2020,Walmart,month decide contact
17952,166326,P-,24/04/2020,Walmart,individual phone tell would issue refund could order another one
17953,166327,P-,24/04/2020,Walmart,reply price increase
17954,166328,P-,24/04/2020,Walmart,suggest call difference refund nd order place
17955,166329,P-,24/04/2020,Walmart,proceed order nd one process refund first order hold
17956,166330,P-,24/04/2020,Walmart,well throw curve suddenly could not refund difference
17957,166331,P-,24/04/2020,Walmart,say would not able see order hour need speak supervisor call back
17958,166332,P-,24/04/2020,Walmart,tell like speak supervisor case
17959,166333,P-,24/04/2020,Walmart,hold time call currently minute
17960,166334,P-,24/04/2020,Walmart,individual clearly just put purgatory not want escalate
17961,166335,P-,24/04/2020,Walmart,review unnamed support rep
17962,166337,Bri H.,24/04/2020,Walmart,spend dollar walmart week ago ask cash back
17963,166338,Bri H.,24/04/2020,Walmart,got home realize not give
17964,166339,Bri H.,24/04/2020,Walmart,call immediately
17965,166340,Bri H.,24/04/2020,Walmart,could not get bc phone keep ring keep call day
17966,166341,Bri H.,24/04/2020,Walmart,keep call next day not phone keep ring
17967,166342,Bri H.,24/04/2020,Walmart,finally got transfer put long hold just hang twice
17968,166343,Bri H.,24/04/2020,Walmart,call customer service line someone reach day later just say look camera
17969,166344,Bri H.,24/04/2020,Walmart,week not dollar even update
17970,166345,Bri H.,24/04/2020,Walmart,store far house
17971,166346,Bri H.,24/04/2020,Walmart,emic
17972,166347,Bri H.,24/04/2020,Walmart,not want go anywhere not hv
17973,166348,Bri H.,24/04/2020,Walmart,target min away
17974,166349,Bri H.,24/04/2020,Walmart,go next time need something sure
17975,166351,Faith C,24/04/2020,Walmart,first time order something online skirt
17976,166352,Faith C,24/04/2020,Walmart,color
17977,166353,Faith C,24/04/2020,Walmart,get one correct one not orange look like yellow floral seriously disappointed
17978,166356,Faith C,24/04/2020,Walmart,inconvenient return go store return
17979,166361,Faith C,24/04/2020,Walmart,first last time use walmart
17980,166362,Faith C,24/04/2020,Walmart,com
17981,166366,Faith C,24/04/2020,Walmart,ridiculous just like store
17982,166368,Jessica GarcÃ­a,24/04/2020,Walmart,make online order
17983,166369,Jessica GarcÃ­a,24/04/2020,Walmart,last update ship rochester ny since april never arrive
17984,166370,Jessica GarcÃ­a,24/04/2020,Walmart,track order walmart app still show ship
17985,166371,Jessica GarcÃ­a,24/04/2020,Walmart,today third day call customer service no one answer
17986,166372,Jessica GarcÃ­a,24/04/2020,Walmart,big shame huge company not prioritize customer need
17987,166373,Jessica GarcÃ­a,24/04/2020,Walmart,ohh not receive item
17988,166374,Jessica GarcÃ­a,24/04/2020,Walmart,walmart charge
17989,91542,Amy L.,24/04/2018,Amazon Go,future
17990,91543,Amy L.,24/04/2018,Amazon Go,space small side
17991,91544,Amy L.,24/04/2018,Amazon Go,not matter go design get quickly
17992,91545,Amy L.,24/04/2018,Amazon Go,very nice amazon employee
17993,91546,Amy L.,24/04/2018,Amazon Go,help question
17994,91547,Amy L.,24/04/2018,Amazon Go,scan friend not go app phone
17995,91548,Amy L.,24/04/2018,Amazon Go,aware anything walk come account
17996,91549,Amy L.,24/04/2018,Amazon Go,snack alcohol make home meal kit convenience food salad pasta salad
17997,91550,Amy L.,24/04/2018,Amazon Go,wich galore etc
17998,91552,Amy L.,24/04/2018,Amazon Go,everything feel just little upscale
17999,91553,Amy L.,24/04/2018,Amazon Go,way whole food
18000,91554,Amy L.,24/04/2018,Amazon Go,get burrata
18001,91555,Amy L.,24/04/2018,Amazon Go,wich come good crusty bread balsamic roasted red pepper very generous globe burrata
18002,91557,Amy L.,24/04/2018,Amazon Go,wich
18003,91558,Amy L.,24/04/2018,Amazon Go,not stale convenience store cold case flavor
18004,91559,Amy L.,24/04/2018,Amazon Go,plenty delicious convenience store texture know thing ingredient friend long enough flavor marry
18005,91560,Amy L.,24/04/2018,Amazon Go,not long become enmesh forget individual
18006,91561,Amy L.,24/04/2018,Amazon Go,great selection hawt new product get spindrift make seltzer fruit juice
18007,91562,Amy L.,24/04/2018,Amazon Go,la croix though la croix individual full case
18008,91563,Amy L.,24/04/2018,Amazon Go,not able get tornado giant slurpee
18009,91564,Amy L.,24/04/2018,Amazon Go,lunch still clock
18010,91566,Amy L.,24/04/2018,Amazon Go,wich seriously good deal too
18011,91567,Amy L.,24/04/2018,Amazon Go,oz box maldon salt
18012,91568,Amy L.,24/04/2018,Amazon Go,exactly cost amazon fresh
18013,91569,Amy L.,24/04/2018,Amazon Go,money time well spend way little area bin condiment napkin etc
18014,91570,Amy L.,24/04/2018,Amazon Go,grab go adjacent green area dog park enjoy sun
18015,148716,Pat,24/04/2021,Walmart,order online walmart
18016,148717,Pat,24/04/2021,Walmart,com printer hewlett packard printer
18017,148718,Pat,24/04/2021,Walmart,not know time deal another company receive printer sell guess lady quote marketplace
18018,148719,Pat,24/04/2021,Walmart,well pay printer online give money online
18019,148720,Pat,24/04/2021,Walmart,receive printer unknowingly not open right try start business organize everything
18020,148721,Pat,24/04/2021,Walmart,open printer low ink find very suspicious
18021,148722,Pat,24/04/2021,Walmart,not use printer would low ink
18022,148723,Pat,24/04/2021,Walmart,call walmart tell third party company call northridge tech
18023,148724,Pat,24/04/2021,Walmart,first hard get contact company third party company no one want deal say outside return date window call
18024,148725,Pat,24/04/2021,Walmart,problem not ask refund just want return printer not printer not ink printer not print business card label not not aware
18025,148726,Pat,24/04/2021,Walmart,just try get printer would help business printer not apply thing
18026,148727,Pat,24/04/2021,Walmart,no one business walmart grocery everything business walmart never think wildest dream not care customer loyal customer enough find resolution spend money even grocery deliver no use fruit go bad within hour not ask money just throw food talk talk people leave like nothing like money not green let company not consideration customer mess good name reach conclusion never ever life waste money time walmart
18027,148728,Pat,24/04/2021,Walmart,com
18028,148729,Pat,24/04/2021,Walmart,want something want walmart walk door get come anything want hewlett packard go hewlett packard get
18029,148730,Pat,24/04/2021,Walmart,one thing know sure deal amazon never ever problem
18030,148731,Pat,24/04/2021,Walmart,amazon get thing sell part country
18031,148732,Pat,24/04/2021,Walmart,let tell though want return something go ask return optional take kohl wherever else go give credit no problem not give no problem deal suggest anyone else not want problem leave walmart
18032,148733,Pat,24/04/2021,Walmart,com alone not walk inside get leave alone
18033,148735,Barbara Rogers,24/04/2021,Walmart,order receive pretty cardinal poinsettia wall clock
18034,148736,Barbara Rogers,24/04/2021,Walmart,put battery feat
18035,148737,Barbara Rogers,24/04/2021,Walmart,nothing
18036,148738,Barbara Rogers,24/04/2021,Walmart,take battery look reinserte battery
18037,148739,Barbara Rogers,24/04/2021,Walmart,nothing
18038,148740,Barbara Rogers,24/04/2021,Walmart,clock come no instruction nor receipt
18039,148741,Barbara Rogers,24/04/2021,Walmart,stick clock walmart
18040,148742,Barbara Rogers,24/04/2021,Walmart,someone see kind enough inquire possibly send another would grateful
18041,148743,Barbara Rogers,24/04/2021,Walmart,barbara rogers monroe way nw kennesaw ga
18042,148744,Tay So Hype,24/04/2021,Walmart,buy fan walmart cost dollar go home fan not even work basically scamme
18043,182615,HeckNoTechnO,25/04/2017,Walmart,try separate occasion order knife set daughter law birthday live state
18044,182616,HeckNoTechnO,25/04/2017,Walmart,soon would order knife directly get confirmation email receive cancellation email
18045,182617,HeckNoTechnO,25/04/2017,Walmart,speak customer no service chat session unfortunately unable order gift
18046,182618,HeckNoTechnO,25/04/2017,Walmart,not feel care issue
18047,182619,HeckNoTechnO,25/04/2017,Walmart,spend money amazon
18048,179115,Karen,25/04/2019,Walmart,must shop electric cart merely get walmart
18049,179116,Karen,25/04/2019,Walmart,electric cart clearly disabled tired need locate buy peppermint plant ibs medical purpose
18050,179117,Karen,25/04/2019,Walmart,large well stock plant department indoor section no idea whether peppermint plant would
18051,179118,Karen,25/04/2019,Walmart,approach employee exterior door ask carry
18052,179119,Karen,25/04/2019,Walmart,ask employee cash register near door without miss beat say not carry
18053,179120,Karen,25/04/2019,Walmart,prepare exit store go outside garden section parking lot see shelf next door shelf herb
18054,179121,Karen,25/04/2019,Walmart,right edge shelf clearly label one peppermint plant
18055,179122,Karen,25/04/2019,Walmart,one shelf poor condition
18056,179123,Karen,25/04/2019,Walmart,least
18057,179124,Karen,25/04/2019,Walmart,grab return cash register point carry inquire nobody bother go look
18058,179125,Karen,25/04/2019,Walmart,go unanswered neither two male employee look concerned
18059,179126,Karen,25/04/2019,Walmart,ask reduce price give half dead
18060,179127,Karen,25/04/2019,Walmart,willing take chance too tired go elsewhere shop
18061,179128,Karen,25/04/2019,Walmart,call third employee determine price reduce
18062,179129,Karen,25/04/2019,Walmart,tell lack check shelf
18063,179130,Karen,25/04/2019,Walmart,not concern either
18064,179131,Karen,25/04/2019,Walmart,reduce price appropriately
18065,179132,Karen,25/04/2019,Walmart,service disabled community sorely lack walmart store repeatedly complain management
18066,91801,Jay P.,25/04/2018,Amazon Go,go seattle day trip family fish market
18067,91802,Jay P.,25/04/2018,Amazon Go,kid interested go amazon go store instead
18068,91803,Jay P.,25/04/2018,Amazon Go,trek way walk half mile take
18069,91804,Jay P.,25/04/2018,Amazon Go,er place
18070,91805,Jay P.,25/04/2018,Amazon Go,easy find quite busy
18071,91806,Jay P.,25/04/2018,Amazon Go,front small store not expect vast selection product regular grocery store
18072,91807,Jay P.,25/04/2018,Amazon Go,also make sure amazon go app instal
18073,91809,Jay P.,25/04/2018,Amazon Go,atory shop
18074,91810,Jay P.,25/04/2018,Amazon Go,inside crowd busy time
18075,91811,Jay P.,25/04/2018,Amazon Go,able just grab need walk make process much easy
18076,91812,Jay P.,25/04/2018,Amazon Go,also get cool free recycle bag trip
